date,crop,price,temp,high_temp,low_temp,rain,wind,humidity,sunshine,sunlight,product,KRW/USD
2019-01-07,배추,5800,-0.5,5.5,-6.3,0.0,1.8,53.0,7.9,9.68,1859705.0,1117.5
2019-01-08,배추,5300,-0.7,4.2,-4.8,0.0,2.8,46.0,7.9,10.26,1859705.0,1122.93
2019-01-09,배추,5100,-2.9,2.9,-8.0,0.0,1.6,40.0,6.7,9.07,1859705.0,1117.7
2019-01-10,배추,5100,0.5,5.1,-3.4,0.0,2.0,51.0,4.4,7.16,1859705.0,1116.1
2019-01-11,배추,5000,2.1,8.1,-3.4,0.0,1.3,63.0,6.9,9.21,1859705.0,1117.18
2019-01-14,배추,4600,1.0,7.5,-4.1,0.0,1.1,71.0,5.7,8.63,1859705.0,
2019-01-15,배추,4800,0.9,6.1,-3.9,0.1,2.7,61.0,5.3,7.28,1859705.0,1122.59
2019-01-16,배추,4780,-3.2,1.7,-7.9,0.0,2.5,48.0,8.5,11.38,1859705.0,1119.1
2019-01-17,배추,4600,0.4,5.4,-4.0,0.0,2.4,55.0,7.3,9.82,1859705.0,1123.34
2019-01-18,배추,4500,0.8,8.1,-5.1,0.0,1.5,56.0,8.6,11.2,1859705.0,1122.8
2019-01-21,배추,4500,0.5,6.2,-5.5,0.0,2.7,53.0,6.7,9.23,1859705.0,
2019-01-22,배추,4400,2.6,9.0,-3.2,0.0,2.0,59.0,8.6,11.33,1859705.0,1129.52
2019-01-23,배추,4600,3.1,9.6,-2.2,0.0,2.3,54.0,8.6,11.06,1859705.0,1127.89
2019-01-24,배추,4300,0.7,8.2,-5.2,0.0,1.5,43.0,9.2,12.61,1859705.0,1126.33
2019-01-25,배추,4300,-0.4,5.5,-5.1,0.0,2.5,44.0,6.7,10.49,1859705.0,1117.58
2019-01-28,배추,4400,2.6,7.2,-2.6,0.2,3.0,48.0,8.1,11.66,1859705.0,1118.7
2019-01-29,배추,4400,0.0,8.1,-6.5,0.0,1.3,48.0,9.3,13.14,1859705.0,1117.75
2019-01-30,배추,4400,3.5,10.1,-3.1,0.0,1.5,48.0,6.7,10.7,1859705.0,1117.29
2019-01-31,배추,4500,0.3,4.7,-3.8,4.9,2.3,63.0,2.0,4.13,1859705.0,1111.82
2019-02-01,배추,4300,-1.3,4.1,-6.7,0.0,2.5,56.0,8.2,11.96,1859705.0,1118.31
2019-02-07,배추,4300,2.1,7.4,-3.9,0.5,3.0,53.0,5.8,10.93,1859705.0,1124.11
2019-02-08,배추,4200,-2.0,3.2,-5.9,0.0,2.1,39.0,7.8,12.88,1859705.0,1123.14
2019-02-11,배추,4120,-0.8,3.9,-4.7,0.0,2.7,41.0,9.2,14.66,1859705.0,1126.05
2019-02-12,배추,4120,0.1,6.0,-6.0,0.0,1.6,50.0,8.1,13.15,1859705.0,1122.27
2019-02-13,배추,4200,0.3,5.3,-4.1,0.0,2.3,41.0,9.4,14.31,1859705.0,1123.32
2019-02-14,배추,4120,0.6,6.5,-3.7,0.1,1.5,50.0,6.3,12.62,1859705.0,1128.0
2019-02-15,배추,4220,2.0,6.0,-1.5,0.4,1.9,63.0,2.1,6.83,1859705.0,1125.59
2019-02-18,배추,4000,2.2,7.5,-4.4,0.1,1.2,48.0,4.1,9.82,1859705.0,
2019-02-19,배추,4000,2.9,5.7,0.6,16.3,1.6,89.0,0.4,3.08,1859705.0,1124.54
2019-02-20,배추,4000,2.8,7.0,-0.5,0.0,2.3,68.0,6.1,10.96,1859705.0,
2019-02-21,배추,4000,2.7,9.4,-2.7,0.0,1.3,68.0,9.1,15.27,1859705.0,1125.53
2019-02-22,배추,4080,3.9,11.1,-1.5,0.0,1.3,65.0,6.5,13.04,1859705.0,1121.07
2019-02-25,배추,3680,6.0,12.8,0.8,0.0,1.8,59.0,8.5,14.66,1859705.0,1116.1
2019-02-26,배추,3700,5.4,12.8,-1.5,0.0,1.5,53.0,9.6,16.96,1859705.0,1116.88
2019-02-27,배추,3700,7.1,11.8,3.4,0.4,1.2,65.0,3.4,9.23,1859705.0,1117.74
2019-02-28,배추,3600,6.8,13.4,1.4,0.1,1.6,63.0,7.7,13.64,1859705.0,1124.65
2019-03-04,배추,3700,8.8,15.2,3.9,0.0,1.7,58.0,8.5,15.38,1859705.0,1126.73
2019-03-05,배추,3700,8.2,14.4,1.2,0.0,1.3,62.0,4.2,10.92,1859705.0,1126.46
2019-03-06,배추,3800,8.8,14.3,4.7,1.0,1.6,63.0,4.2,11.12,1859705.0,1127.18
2019-03-07,배추,3800,6.5,12.1,2.1,0.5,2.3,65.0,7.5,14.23,1859705.0,1133.18
2019-03-08,배추,3800,6.1,14.5,-1.3,0.0,1.5,58.0,10.7,19.62,1859705.0,1131.74
2019-03-11,배추,3800,6.4,11.9,0.7,1.1,1.9,74.0,4.9,10.84,1859705.0,1133.05
2019-03-12,배추,3800,5.8,11.9,0.9,0.9,3.1,65.0,5.5,10.89,1859705.0,1127.89
2019-03-13,배추,3800,3.9,9.4,-1.5,0.0,3.5,40.0,10.4,18.43,1859705.0,1130.47
2019-03-14,배추,3800,5.2,11.8,-2.4,0.0,1.9,47.0,9.2,18.07,1859705.0,1135.05
2019-03-15,배추,3800,5.8,12.3,1.0,3.3,2.5,69.0,5.3,12.14,1859705.0,1134.44
2019-03-18,배추,3800,7.5,15.0,-0.7,0.0,1.5,51.0,7.6,16.17,1859705.0,1131.74
2019-03-19,배추,3760,10.7,19.0,2.2,0.0,1.6,54.0,10.0,17.68,1859705.0,1129.0
2019-03-20,배추,3760,11.4,17.2,5.3,16.1,1.9,74.0,1.0,5.91,1859705.0,1128.25
2019-03-21,배추,3600,9.8,15.0,4.5,2.1,3.6,74.0,4.3,10.17,1859705.0,1128.4
2019-03-22,배추,3600,5.2,10.5,1.6,0.0,2.9,52.0,9.1,20.8,1859705.0,1136.8
2019-03-25,배추,3700,7.2,13.8,0.4,0.0,2.0,58.0,6.7,15.36,1859705.0,1131.88
2019-03-26,배추,3700,10.5,18.7,3.2,0.0,2.0,55.0,10.1,21.05,1859705.0,1133.55
2019-03-27,배추,3660,12.8,19.9,4.8,0.1,3.3,57.0,7.8,16.27,1859705.0,1138.09
2019-03-28,배추,3660,10.6,16.1,6.6,0.6,2.0,63.0,6.4,16.28,1859705.0,1136.65
2019-03-29,배추,3660,10.6,17.0,5.0,0.0,1.8,54.0,8.2,19.45,1859705.0,1136.3
2019-04-01,배추,3660,5.7,11.4,-0.1,0.0,2.7,45.0,10.7,21.61,1859705.0,1133.0
2019-04-02,배추,3620,6.7,13.4,-0.4,0.0,2.2,44.0,11.1,23.5,1859705.0,1137.16
2019-04-03,배추,3400,7.4,14.5,-0.4,0.0,2.3,42.0,11.7,24.07,1859705.0,1134.29
2019-04-04,배추,3340,9.9,17.9,1.3,0.0,2.8,40.0,11.5,23.92,1859705.0,1136.05
2019-04-05,배추,3340,11.7,19.0,5.2,0.0,2.9,46.0,9.0,18.62,1859705.0,1136.87
2019-04-08,배추,3340,11.8,19.1,5.1,0.0,2.3,45.0,10.9,23.07,1859705.0,1143.25
2019-04-09,배추,3340,9.3,15.4,4.8,23.2,3.2,60.0,3.3,9.11,1859705.0,1140.25
2019-04-10,배추,3340,7.2,9.9,4.5,8.5,2.4,83.0,0.3,6.33,1859705.0,1137.26
2019-04-11,배추,3240,8.8,14.3,3.3,0.0,1.4,71.0,5.5,16.12,1859705.0,1140.73
2019-04-12,배추,3240,10.7,17.7,4.1,0.1,1.7,58.0,11.0,23.69,1859705.0,1133.0
2019-04-15,배추,3340,11.1,19.6,2.3,0.0,1.9,46.0,12.0,24.97,1859705.0,1133.6
2019-04-16,배추,3340,14.2,23.3,4.3,0.0,1.5,38.0,10.0,22.53,1859705.0,1136.13
2019-04-17,배추,3340,15.5,23.0,8.7,0.5,1.7,48.0,10.0,23.26,1859705.0,1131.7
2019-04-18,배추,3340,15.3,21.6,8.4,0.0,2.3,63.0,7.1,16.12,1859705.0,1136.2
2019-04-19,배추,3340,12.8,17.6,9.5,0.0,2.1,70.0,3.1,11.37,1859705.0,1135.4
2019-04-22,배추,3340,17.6,25.6,10.2,0.0,1.7,66.0,10.4,23.33,1859705.0,1140.52
2019-04-23,배추,3340,16.8,21.8,12.1,5.6,1.6,74.0,2.4,10.68,1859705.0,1143.22
2019-04-24,배추,3440,17.3,22.0,14.2,6.9,1.4,87.0,3.2,13.53,1859705.0,1155.65
2019-04-25,배추,3500,13.5,17.0,10.2,4.5,2.1,83.0,0.4,4.83,1859705.0,1160.15
2019-04-26,배추,3640,9.4,11.6,7.6,6.3,2.1,86.0,0.2,4.17,1859705.0,1158.1
2019-04-29,배추,3640,11.3,14.3,8.0,19.1,1.3,84.0,1.1,6.3,1859705.0,1160.0
2019-04-30,배추,3640,14.6,20.5,9.8,0.1,1.4,79.0,7.2,19.23,1859705.0,1165.1
2019-05-02,배추,3540,16.0,24.1,8.3,0.0,2.1,52.0,12.3,26.52,1859705.0,1166.62
2019-05-03,배추,3540,16.7,25.9,7.6,0.0,1.6,51.0,12.3,27.03,1859705.0,1165.95
2019-05-07,배추,3540,13.9,21.8,5.2,0.0,2.0,47.0,12.7,28.81,1859705.0,1172.5
2019-05-08,배추,3610,15.7,22.9,7.2,0.0,2.2,42.0,10.0,23.81,1859705.0,1170.2
2019-05-09,배추,3640,17.1,24.1,11.1,0.0,2.1,41.0,11.2,25.77,1859705.0,1183.1
2019-05-10,배추,3690,17.6,26.7,8.7,0.0,1.5,46.0,11.8,26.6,1859705.0,1176.62
2019-05-13,배추,3600,17.9,24.5,11.4,0.0,1.6,61.0,6.2,17.43,1859705.0,1186.94
2019-05-14,배추,3600,19.8,26.6,13.9,0.0,1.5,65.0,11.0,25.3,1859705.0,1186.94
2019-05-15,배추,3760,20.3,27.3,14.3,0.0,1.4,64.0,9.8,23.12,1859705.0,1188.74
2019-05-16,배추,3610,21.4,28.9,14.6,0.0,1.4,60.0,10.8,25.29,1859705.0,1190.52
2019-05-17,배추,3900,21.3,27.3,15.0,1.7,1.6,61.0,6.0,16.81,1859705.0,1195.07
2019-05-20,배추,4600,17.0,21.0,11.9,1.7,3.1,63.0,7.2,21.06,1859705.0,1193.81
2019-05-21,배추,4315,17.0,24.2,9.0,0.0,2.6,51.0,13.0,29.55,1859705.0,1194.31
2019-05-22,배추,4020,19.2,27.3,10.3,0.0,2.2,50.0,12.7,29.15,1859705.0,1194.36
2019-05-23,배추,4070,20.9,29.0,12.8,0.0,1.9,54.0,12.8,28.59,1859705.0,1189.31
2019-05-24,배추,4020,22.9,31.6,14.0,0.0,1.8,56.0,12.6,27.02,1859705.0,1186.2
2019-05-27,배추,4100,18.6,22.1,15.4,22.9,3.1,85.0,0.3,3.31,1859705.0,
2019-05-28,배추,4200,17.8,23.8,12.6,0.0,2.5,54.0,10.5,24.67,1859705.0,1186.66
2019-05-29,배추,4300,19.7,27.4,11.1,0.0,2.2,51.0,13.2,29.34,1859705.0,1186.66
2019-05-30,배추,4160,20.5,27.6,12.7,0.1,2.1,48.0,7.4,20.43,1859705.0,1189.14
2019-05-31,배추,4160,18.6,24.0,14.4,0.8,2.3,62.0,10.0,25.62,1859705.0,1190.5
2019-06-03,배추,4320,22.0,29.7,14.0,0.0,1.4,56.0,12.3,27.19,1859705.0,1180.97
2019-06-04,배추,4640,23.1,30.3,16.1,0.0,1.7,60.0,12.1,27.05,1859705.0,1180.58
2019-06-05,배추,4640,22.9,29.9,16.8,0.0,1.6,67.0,11.4,26.28,1859705.0,1178.24
2019-06-07,배추,5060,18.6,21.2,16.6,24.2,2.3,89.0,1.0,7.43,1859705.0,1181.27
2019-06-10,배추,5060,18.3,22.2,15.2,4.1,1.8,75.0,3.9,14.58,1859705.0,1185.01
2019-06-11,배추,5060,18.8,23.8,14.8,0.3,1.7,70.0,7.3,20.42,1859705.0,1178.88
2019-06-12,배추,5500,19.7,25.9,14.3,0.0,1.5,72.0,11.2,26.45,1859705.0,1182.82
2019-06-13,배추,6000,21.2,28.0,14.7,0.0,1.4,68.0,11.4,27.34,1859705.0,1183.23
2019-06-14,배추,6200,20.2,24.7,16.8,2.3,1.1,76.0,2.3,13.24,1859705.0,1184.7
2019-06-17,배추,6100,21.3,26.8,16.8,0.0,1.7,70.0,10.5,25.26,1859705.0,1186.53
2019-06-18,배추,6300,21.3,26.2,17.3,2.1,1.6,76.0,3.1,13.28,1859705.0,1185.37
2019-06-19,배추,6200,22.2,27.5,18.3,0.8,1.5,76.0,6.9,17.64,1859705.0,1185.37
2019-06-20,배추,6000,23.4,29.2,18.2,0.0,1.7,71.0,9.5,23.99,1859705.0,1159.05
2019-06-21,배추,6000,22.8,28.7,18.5,1.9,2.0,72.0,8.2,21.64,1859705.0,1163.25
2019-06-24,배추,6000,22.5,28.4,17.2,0.1,1.6,68.0,11.9,27.46,1859705.0,1156.14
2019-06-25,배추,5900,23.6,30.4,17.1,0.0,1.5,67.0,12.5,27.2,1859705.0,1155.97
2019-06-26,배추,5900,21.1,24.4,18.0,33.1,1.4,84.0,1.3,8.61,1859705.0,1156.36
2019-06-27,배추,6700,23.8,28.8,20.6,12.0,1.4,85.0,3.9,15.18,1859705.0,1157.86
2019-06-28,배추,7600,23.6,28.1,20.7,0.8,1.6,81.0,4.7,16.43,1859705.0,1154.58
2019-07-01,배추,7600,23.2,26.9,19.9,0.4,1.4,79.0,4.2,14.54,1859705.0,1158.5
2019-07-02,배추,7400,23.4,29.2,18.5,0.0,1.7,72.0,11.1,24.98,1859705.0,1166.31
2019-07-03,배추,7100,23.1,28.5,18.4,0.0,1.2,75.0,6.1,17.75,1859705.0,1171.14
2019-07-04,배추,6700,24.4,31.2,18.4,0.0,1.4,69.0,11.7,26.84,1859705.0,
2019-07-05,배추,6900,25.1,32.0,19.1,0.0,1.4,67.0,11.1,25.57,1859705.0,1170.26
2019-07-08,배추,6800,22.6,27.3,18.9,0.5,2.1,68.0,5.1,18.86,1859705.0,1181.31
2019-07-09,배추,7400,22.6,27.0,18.4,0.2,2.1,69.0,6.1,17.93,1859705.0,1180.2
2019-07-10,배추,7500,20.9,23.3,19.2,20.7,2.4,83.0,0.5,7.07,1859705.0,1181.58
2019-07-11,배추,8200,22.2,25.6,19.7,8.5,2.2,85.0,1.3,9.6,1859705.0,1173.35
2019-07-12,배추,8700,23.2,27.9,19.6,0.4,1.7,77.0,7.3,19.66,1859705.0,1178.71
2019-07-15,배추,7600,23.2,27.1,20.6,8.8,1.3,84.0,3.2,13.2,1859705.0,1179.04
2019-07-16,배추,7600,23.8,28.7,20.3,4.5,1.4,81.0,6.8,19.29,1859705.0,1177.31
2019-07-17,배추,7200,24.4,28.8,20.7,3.7,1.4,79.0,5.2,17.22,1859705.0,1181.09
2019-07-18,배추,6700,24.3,27.8,21.4,8.1,1.4,83.0,4.6,15.3,1859705.0,1178.29
2019-07-19,배추,6900,25.2,28.5,22.1,13.9,1.8,84.0,4.0,12.68,1859705.0,1173.92
2019-07-22,배추,8600,27.0,31.6,23.2,0.3,1.8,80.0,7.2,18.2,1859705.0,1178.17
2019-07-23,배추,7500,27.9,32.8,24.2,0.0,1.8,78.0,7.7,20.71,1859705.0,1178.72
2019-07-24,배추,6900,26.8,29.7,24.8,0.5,1.7,83.0,1.6,9.19,1859705.0,1177.54
2019-07-25,배추,7100,26.6,29.2,24.8,16.3,1.6,90.0,1.7,7.81,1859705.0,1181.17
2019-07-26,배추,7000,26.5,29.2,24.7,19.0,1.8,89.0,1.4,7.12,1859705.0,1184.51
2019-07-29,배추,7400,27.8,32.1,24.3,0.1,2.1,78.0,7.6,18.05,1859705.0,1183.36
2019-07-30,배추,7400,28.4,32.5,24.7,0.7,2.5,77.0,7.4,17.0,1859705.0,1181.94
2019-07-31,배추,7200,28.4,32.2,25.2,6.0,2.3,78.0,7.0,15.71,1859705.0,1182.74
2019-08-01,배추,7800,28.4,33.1,24.6,3.4,1.6,78.0,9.3,21.08,1859705.0,1187.0
2019-08-02,배추,8500,28.8,34.2,24.3,0.1,1.3,75.0,11.2,23.79,1859705.0,1196.59
2019-08-05,배추,8300,28.8,34.6,24.2,0.7,1.2,75.0,10.3,21.78,1859705.0,1215.5
2019-08-06,배추,8000,27.6,32.1,23.8,10.9,1.9,75.0,6.2,17.27,1859705.0,1214.83
2019-08-07,배추,8200,27.2,32.1,23.8,14.7,1.8,82.0,6.4,17.23,1859705.0,1214.46
2019-08-08,배추,9400,27.6,33.2,24.2,5.7,1.3,81.0,7.4,18.01,1859705.0,1208.77
2019-08-09,배추,9000,28.3,33.6,24.2,0.1,1.2,77.0,9.5,21.1,1859705.0,1214.15
2019-08-12,배추,8400,27.7,31.0,25.3,15.5,2.3,83.0,4.2,12.96,1859705.0,1215.7
2019-08-13,배추,8200,28.5,33.7,24.3,1.2,1.6,77.0,9.3,20.89,1859705.0,1220.7
2019-08-14,배추,8200,28.6,33.0,24.7,1.2,2.1,76.0,7.5,18.45,1859705.0,1212.44
2019-08-16,배추,8800,26.4,30.7,23.3,1.9,2.3,79.0,7.4,17.04,1859705.0,1205.75
2019-08-19,배추,8200,25.1,30.8,20.0,0.4,1.3,75.0,8.9,20.39,1859705.0,1210.6
2019-08-20,배추,8200,26.0,30.9,21.7,0.2,1.7,73.0,8.0,19.12,1859705.0,1207.93
2019-08-21,배추,8400,25.8,30.1,22.5,8.6,1.2,82.0,3.9,14.5,1859705.0,1202.0
2019-08-22,배추,8800,25.8,30.3,23.0,25.2,1.6,82.0,5.7,15.59,1859705.0,1206.96
2019-08-23,배추,8800,24.7,29.5,20.8,0.0,1.5,73.0,7.6,17.94,1859705.0,1210.5
2019-08-26,배추,9400,24.3,30.0,19.0,0.1,1.4,75.0,8.9,20.64,1859705.0,1217.51
2019-08-27,배추,9600,22.7,25.4,20.5,16.7,1.2,89.0,2.2,9.16,1859705.0,1211.38
2019-08-28,배추,9600,23.8,27.7,21.0,0.9,1.1,85.0,3.8,13.05,1859705.0,1213.75
2019-08-29,배추,10000,22.4,25.7,19.9,4.2,1.4,86.0,1.9,8.29,1859705.0,1216.14
2019-08-30,배추,10400,22.9,28.1,18.6,0.2,1.9,72.0,9.8,21.39,1859705.0,1211.32
2019-09-02,배추,10200,21.6,25.1,19.1,11.4,1.1,85.0,2.9,10.71,1859705.0,
2019-09-03,배추,11400,22.1,24.8,20.1,13.1,1.2,91.0,0.5,6.9,1859705.0,1212.44
2019-09-04,배추,12600,23.4,26.2,21.4,11.9,1.3,93.0,0.5,6.86,1859705.0,1207.84
2019-09-05,배추,13200,24.2,29.0,21.8,22.0,1.1,91.0,2.8,9.45,1859705.0,1200.18
2019-09-06,배추,13200,25.4,28.9,22.1,2.9,1.7,86.0,1.4,9.19,1859705.0,1196.81
2019-09-09,배추,14200,24.7,28.3,22.4,8.0,1.4,87.0,2.2,10.24,1859705.0,1192.33
2019-09-10,배추,13600,25.4,29.6,22.5,15.3,1.8,83.0,4.9,12.6,1859705.0,1191.22
2019-09-11,배추,13700,23.9,27.8,21.5,7.4,1.9,85.0,2.9,10.89,1859705.0,1191.51
2019-09-16,배추,12800,22.4,28.2,18.1,0.2,1.6,73.0,9.2,19.34,1859705.0,1182.96
2019-09-17,배추,14000,21.3,27.8,15.5,0.0,1.6,68.0,10.7,21.25,1859705.0,1186.1
2019-09-18,배추,14400,21.0,27.9,15.4,0.0,1.8,64.0,10.4,21.08,1859705.0,1191.51
2019-09-19,배추,14400,19.2,25.6,13.5,0.0,1.5,68.0,10.1,20.4,1859705.0,1193.87
2019-09-20,배추,15200,19.3,23.7,15.0,0.0,1.7,71.0,2.3,10.57,1859705.0,1188.16
2019-09-23,배추,18400,18.1,22.5,14.4,0.4,1.8,75.0,5.1,14.07,1859705.0,1195.48
2019-09-24,배추,17600,17.8,25.0,12.6,0.0,1.2,77.0,10.6,20.22,1859705.0,1196.52
2019-09-25,배추,17400,18.4,24.8,12.6,0.0,1.1,79.0,7.6,15.84,1859705.0,1200.17
2019-09-26,배추,18400,20.4,26.2,16.0,0.0,1.3,78.0,6.5,14.75,1859705.0,1201.99
2019-09-27,배추,17800,21.4,26.9,16.8,1.5,1.3,79.0,4.7,13.3,1859705.0,1200.03
2019-09-30,배추,19600,21.6,28.2,16.4,0.1,1.0,81.0,8.5,17.26,1859705.0,1195.85
2019-10-01,배추,20600,21.2,24.7,18.0,9.3,1.0,89.0,2.0,7.2,1859705.0,1198.96
2019-10-02,배추,20600,20.9,22.7,19.5,101.9,2.2,94.0,0.0,2.13,1859705.0,1205.47
2019-10-04,배추,22000,21.1,26.8,16.9,0.2,1.2,84.0,7.4,15.66,1859705.0,1192.93
2019-10-07,배추,18200,15.3,17.5,13.6,8.3,1.2,90.0,0.1,3.58,1859705.0,1196.49
