date,temp,high_temp,low_temp,rain,wind,humidity,sunshine,sunlight
2024-04-29,15.7,18.6,13.7,13.2,2.1,79,1.9,9.09
2024-04-28,18.2,26.7,10.2,0.0,1.5,64,10.6,24.04
2024-04-27,18.0,26.9,9.9,0.0,1.4,62,12.2,27.3
2024-04-26,16.6,24.4,10.3,0.0,1.2,69,7.0,20.17
2024-04-25,15.6,23.5,9.3,0.0,1.7,69,10.1,24.12
2024-04-24,13.1,17.3,9.9,5.0,2.0,81,3.8,13.77
2024-04-23,14.5,20.0,10.0,2.0,2.4,71,4.9,17.69
2024-04-22,15.7,19.8,12.5,0.1,2.0,71,2.5,14.05
2024-04-21,15.3,17.6,13.1,1.9,2.0,83,0.1,5.54
2024-04-20,14.1,16.2,12.6,11.2,1.9,85,0.0,3.74
2024-04-19,17.2,25.3,8.7,0.0,1.4,56,10.8,24.04
2024-04-18,15.9,23.7,8.3,0.0,1.5,61,11.3,24.8
2024-04-17,14.7,22.1,8.0,0.0,1.5,64,9.3,22.6
2024-04-16,14.9,20.3,10.6,0.6,2.1,75,6.6,18.19
2024-04-15,15.5,19.1,12.7,17.8,1.9,84,0.1,3.83
2024-04-14,18.5,26.5,9.5,0.0,1.6,55,10.7,23.39
2024-04-13,17.4,26.4,9.2,0.0,1.3,60,11.7,24.98
2024-04-12,15.9,24.1,8.4,0.0,1.3,66,10.4,23.07
2024-04-11,14.2,20.3,9.6,0.0,1.2,69,3.2,14.46
2024-04-10,12.5,18.8,6.1,0.0,1.7,62,8.4,19.7
2024-04-09,12.6,18.4,7.2,0.0,2.6,55,9.6,23.21
2024-04-08,15.6,22.6,8.6,0.0,1.2,54,3.5,14.25
2024-04-07,14.8,23.4,6.5,0.0,1.4,53,11.1,23.13
2024-04-06,12.5,19.3,6.5,0.0,1.2,66,6.0,15.65
2024-04-05,12.5,18.1,8.1,0.0,1.6,66,6.9,18.25
2024-04-04,12.4,15.9,9.8,0.5,1.8,73,1.6,10.74
2024-04-03,12.8,14.6,11.1,22.2,1.8,88,0.2,4.27
2024-04-02,13.9,22.2,5.5,5.5,1.5,59,7.0,18.8
2024-04-01,12.1,20.7,3.8,0.0,1.6,50,11.4,23.57
2024-03-31,10.7,18.1,3.2,0.0,1.4,57,8.9,20.71
2024-03-30,10.0,17.5,2.1,0.3,1.9,64,6.8,15.54
2024-03-29,9.9,15.4,4.6,0.2,2.8,72,5.2,11.96
2024-03-28,9.5,11.3,7.9,23.2,1.4,90,0.0,3.21
2024-03-27,9.0,15.7,2.1,0.0,1.3,76,7.9,18.53
2024-03-26,6.8,10.7,3.6,17.2,2.2,83,2.0,10.9
2024-03-25,9.5,12.6,6.8,9.9,2.6,78,0.1,4.16
2024-03-24,12.3,17.0,8.2,1.1,2.1,65,3.8,12.44
2024-03-23,13.7,20.3,9.0,0.5,1.8,68,8.6,20.33
2024-03-22,9.4,15.7,1.0,3.7,2.6,66,5.8,15.04
2024-03-21,4.4,11.1,-2.2,0.0,1.6,54,10.4,21.72
2024-03-20,4.5,8.9,0.7,0.6,3.3,51,8.6,18.61
2024-03-19,7.5,12.8,3.8,1.1,3.2,53,4.1,11.06
2024-03-18,7.4,14.2,0.0,0.0,1.8,45,10.2,21.02
2024-03-17,10.4,15.7,5.0,0.1,2.9,53,7.0,16.04
2024-03-16,10.8,19.1,1.7,0.0,1.5,52,8.7,18.76
2024-03-15,9.3,17.6,1.1,0.0,2.0,52,10.7,20.8
2024-03-14,7.6,15.5,0.5,0.0,1.8,55,10.1,19.89
2024-03-13,6.1,13.1,-0.7,0.0,2.0,60,10.3,20.39
2024-03-12,5.1,10.3,0.9,0.8,1.5,78,2.5,7.12
2024-03-11,5.9,11.8,-0.4,0.4,1.2,61,2.8,9.73
2024-03-10,3.9,11.7,-3.8,0.0,1.5,53,10.7,20.64
2024-03-09,1.9,7.9,-3.5,0.0,1.8,51,10.7,20.58
2024-03-08,3.1,8.2,-1.3,0.0,3.1,49,10.0,19.45
2024-03-07,4.0,8.0,0.6,0.3,1.9,67,3.8,10.81
2024-03-06,6.2,10.5,2.7,0.2,2.2,69,4.7,12.17
2024-03-05,6.1,8.4,4.4,4.3,2.2,80,0.2,3.43
2024-03-04,6.2,12.2,-0.2,0.2,1.2,63,6.7,14.96
2024-03-03,4.8,9.9,-0.4,0.5,2.2,67,6.0,13.15
2024-03-02,-0.8,4.8,-7.8,0.0,2.5,53,9.0,17.24
2024-03-01,-1.3,3.4,-5.3,0.0,3.9,42,9.8,18.71
2024-02-29,4.3,7.2,1.3,2.7,1.5,78,0.3,4.62
2024-02-28,5.0,10.9,-0.6,0.0,1.4,65,6.1,13.48
2024-02-27,3.9,8.6,-0.4,0.0,1.9,63,5.5,12.18
2024-02-26,3.6,8.9,-0.8,0.0,1.6,72,6.1,13.57
2024-02-25,3.0,6.3,0.5,1.7,1.4,86,0.9,6.6
2024-02-24,2.6,6.0,-0.1,2.7,2.2,72,1.9,8.09
2024-02-23,2.3,4.9,0.4,0.9,2.3,74,1.9,8.13
2024-02-22,2.0,3.4,1.0,5.0,2.7,85,0.0,3.38
2024-02-21,4.1,5.5,2.6,15.6,3.0,90,0.0,2.31
2024-02-20,5.8,8.8,4.0,6.5,2.3,89,0.0,2.03
2024-02-19,11.2,15.7,7.0,20.5,2.0,93,1.4,3.71
2024-02-18,7.5,13.4,-0.3,21.8,1.4,82,2.3,6.21
2024-02-17,4.5,13.0,-2.7,0.0,1.3,71,9.4,16.49
2024-02-16,2.4,8.3,-2.2,0.0,1.3,69,8.2,15.0
2024-02-15,6.0,13.3,0.8,4.5,2.2,83,1.4,3.63
2024-02-14,11.4,17.2,6.6,2.2,1.5,81,2.8,8.25
2024-02-13,8.0,15.7,0.0,0.0,2.0,67,8.3,13.98
2024-02-12,3.0,10.9,-3.9,0.0,1.3,63,9.6,15.8
2024-02-11,1.5,6.9,-3.9,0.0,2.0,65,6.6,11.69
2024-02-10,1.6,7.7,-3.5,0.0,1.5,66,7.7,12.26
2024-02-09,1.2,7.2,-3.8,0.0,1.6,66,8.2,13.85
2024-02-08,0.6,6.6,-4.1,0.0,1.2,72,8.8,14.09
2024-02-07,1.0,5.0,-2.2,0.0,1.5,71,5.4,10.37
2024-02-06,2.2,4.5,0.4,0.4,1.4,83,0.5,4.93
2024-02-05,3.8,6.0,1.7,12.7,2.8,86,0.1,3.39
2024-02-04,5.5,9.3,2.0,2.3,1.7,80,2.6,7.77
2024-02-03,3.9,7.8,-0.1,2.4,1.4,81,0.5,5.3
2024-02-02,3.2,7.7,0.2,0.3,1.4,74,3.8,9.56
2024-02-01,3.9,7.5,1.2,1.2,1.8,70,1.4,5.78
2024-01-31,5.6,12.6,0.4,0.5,1.2,64,6.4,11.67
2024-01-30,0.9,8.7,-5.9,0.1,1.0,65,8.1,12.87
2024-01-29,-0.7,5.8,-5.7,0.0,1.2,66,8.7,13.23
2024-01-28,-0.1,5.0,-4.0,0.0,1.7,63,7.6,11.86
2024-01-27,0.4,6.5,-4.5,0.0,1.5,63,8.6,12.93
2024-01-26,-1.0,5.2,-6.8,0.0,1.6,61,7.7,11.76
2024-01-25,-4.1,1.4,-9.5,0.0,2.0,53,9.1,13.14
2024-01-24,-6.1,-2.1,-10.0,0.1,3.0,54,8.5,12.46
2024-01-23,-8.1,-4.9,-10.4,0.7,3.6,58,6.8,10.88
2024-01-22,-4.2,2.0,-8.2,0.3,3.9,63,5.6,9.94
2024-01-21,3.8,7.1,1.2,0.5,1.9,81,0.8,5.5
2024-01-20,4.3,5.9,2.7,13.4,3.0,83,0.0,1.87
2024-01-19,5.5,7.4,4.3,0.5,2.8,73,1.2,5.15
2024-01-18,6.0,9.2,3.5,5.7,1.7,88,1.3,3.89
2024-01-17,2.8,6.2,-2.6,4.2,1.0,76,0.2,2.69
2024-01-16,-1.0,6.0,-6.9,0.0,1.1,57,8.3,11.46
2024-01-15,-0.4,4.3,-4.1,0.0,2.3,55,8.8,12.41
2024-01-14,2.7,9.8,-4.6,2.0,1.8,73,5.1,6.69
2024-01-13,0.4,6.6,-4.2,0.0,1.4,54,8.9,11.96
2024-01-12,3.2,8.3,-1.5,0.0,1.9,58,8.6,11.21
2024-01-11,1.4,5.6,-3.6,0.0,2.0,72,5.0,8.56
2024-01-10,0.9,5.1,-2.6,0.1,1.6,79,4.9,7.86
2024-01-09,0.2,3.7,-4.4,2.4,1.0,75,0.5,3.41
2024-01-08,-3.4,2.7,-8.9,0.0,1.4,53,8.6,11.99
2024-01-07,-1.3,1.8,-5.3,0.0,2.9,51,7.8,11.06
2024-01-06,2.2,7.2,-1.8,0.2,1.7,61,8.3,11.19
2024-01-05,4.8,10.3,-0.6,0.0,1.7,74,4.9,7.34
2024-01-04,1.5,7.0,-3.5,0.0,1.5,70,7.1,10.08
2024-01-03,2.7,6.0,0.0,1.0,1.7,76,2.7,5.95
2024-01-02,4.2,7.4,1.4,0.0,1.4,74,3.0,5.44
2024-01-01,3.5,7.9,-0.5,0.0,1.0,80,3.8,7.42
2023-12-31,4.1,7.1,1.7,3.2,2.1,84,1.3,2.98
2023-12-30,2.1,6.4,-2.8,3.0,1.0,83,1.9,3.55
2023-12-29,1.4,7.6,-3.2,0.0,1.1,73,6.2,8.87
2023-12-28,1.7,8.1,-3.0,0.0,1.3,74,6.5,8.77
2023-12-27,1.9,8.7,-2.3,0.0,0.8,75,7.8,9.83
2023-12-26,1.7,7.5,-3.0,0.0,1.5,72,6.1,9.38
2023-12-25,-0.7,3.6,-4.7,0.2,1.5,75,4.6,7.26
2023-12-24,-2.0,3.0,-5.7,0.5,1.2,73,5.6,8.69
2023-12-23,-5.2,0.7,-10.8,0.0,1.4,60,8.2,10.68
2023-12-22,-8.2,-4.1,-11.8,0.2,2.4,55,8.3,11.22
2023-12-21,-8.1,-4.6,-10.7,0.7,2.5,57,7.4,10.19
2023-12-20,-3.7,0.2,-8.1,0.9,2.8,64,4.7,7.75
2023-12-19,-1.3,2.7,-5.5,0.1,1.2,60,3.0,6.5
2023-12-18,-4.8,-1.1,-9.5,0.0,1.7,55,4.6,7.83
2023-12-17,-6.5,-3.4,-9.1,0.3,2.8,55,7.4,10.24
2023-12-16,-0.5,6.1,-5.7,2.4,4.2,71,2.0,5.66
2023-12-15,8.2,11.7,5.5,30.9,2.2,93,0.0,0.98
2023-12-14,8.8,10.4,7.0,23.4,1.8,88,0.0,1.44
2023-12-13,7.6,12.5,2.8,0.0,1.2,79,5.0,8.03
2023-12-12,7.2,10.4,4.7,1.5,2.0,82,1.0,4.22
2023-12-11,11.0,13.0,8.6,31.5,2.6,89,0.0,1.0
2023-12-10,11.4,16.8,6.2,1.6,1.3,80,4.4,7.27
2023-12-09,12.4,18.4,7.3,0.0,1.5,79,5.0,7.47
2023-12-08,10.2,17.6,1.9,0.0,2.1,70,7.4,9.68
2023-12-07,6.5,11.6,1.2,0.0,2.4,55,8.0,10.3
2023-12-06,6.2,11.9,-0.3,2.5,1.8,74,2.0,4.94
2023-12-05,4.5,12.8,-1.1,0.0,0.9,64,7.4,9.66
2023-12-04,2.5,10.2,-4.0,0.0,1.0,61,8.3,11.3
2023-12-03,2.9,8.6,-2.1,0.0,1.5,58,8.7,11.51
2023-12-02,2.6,7.9,-4.0,0.0,1.6,64,4.4,7.63
2023-12-01,-0.8,3.8,-4.8,0.1,2.1,57,7.6,10.91
2023-11-30,-1.2,2.5,-4.2,0.0,2.8,50,8.0,11.57
2023-11-29,2.7,6.8,-1.3,0.2,2.0,63,3.3,6.7
2023-11-28,4.2,8.0,0.2,0.0,2.7,56,7.4,10.54
2023-11-27,7.1,11.0,3.8,2.2,1.5,79,1.2,3.72
2023-11-26,3.8,9.0,-2.3,0.1,1.0,52,4.2,7.75
2023-11-25,-0.3,5.7,-4.8,0.0,1.5,46,9.0,12.55
2023-11-24,2.1,6.8,-1.8,0.0,3.4,45,7.7,11.45
2023-11-23,12.1,17.9,6.0,0.1,2.6,64,7.3,10.02
2023-11-22,9.0,16.8,1.3,0.0,1.2,71,7.9,11.44
2023-11-21,6.5,15.8,-0.4,0.0,1.0,67,9.0,12.7
2023-11-20,6.3,13.6,1.0,0.0,1.3,63,9.0,12.76
2023-11-19,7.6,13.5,0.5,0.0,2.2,67,5.9,9.28
2023-11-18,2.5,7.1,-2.3,0.7,3.3,59,7.2,10.78
2023-11-17,4.0,8.4,0.1,3.2,2.5,68,5.3,8.97
2023-11-16,5.9,8.9,2.6,9.2,1.1,86,0.0,2.37
2023-11-15,6.4,13.6,1.0,0.0,1.1,71,7.9,11.66
2023-11-14,5.5,11.8,-0.1,0.0,1.5,64,7.8,12.04
2023-11-13,3.3,9.1,-1.6,0.0,2.0,55,9.1,13.69
2023-11-12,3.2,7.6,-0.3,0.0,2.2,56,7.2,12.12
2023-11-11,4.0,9.2,-0.4,0.0,1.7,55,6.0,9.7
2023-11-10,8.0,13.7,2.3,2.8,2.8,55,6.9,12.15
2023-11-09,12.7,19.5,5.0,5.0,1.3,77,4.7,8.95
2023-11-08,8.4,17.1,1.4,0.0,1.0,68,9.0,13.29
2023-11-07,8.9,13.4,4.0,0.2,3.1,57,8.5,13.92
2023-11-06,16.0,21.4,10.0,25.8,4.5,70,2.5,6.08
2023-11-05,18.6,22.4,15.7,9.7,2.0,85,1.0,5.53
2023-11-04,17.5,21.6,14.4,2.6,1.2,84,1.5,6.23
2023-11-03,18.1,24.3,12.2,1.6,1.7,75,6.4,10.76
2023-11-02,18.4,25.9,13.3,0.0,1.8,70,8.8,13.56
2023-11-01,16.5,22.4,10.1,0.0,1.8,77,5.6,8.85
2023-10-31,14.0,22.2,7.9,0.0,1.2,72,8.1,13.5
2023-10-30,13.3,21.5,7.4,0.0,0.9,77,9.3,14.04
2023-10-29,12.6,20.3,7.2,0.0,1.0,77,9.1,14.87
2023-10-28,12.6,19.7,7.4,0.0,1.0,78,8.1,13.76
2023-10-27,13.8,18.8,9.5,0.9,1.7,74,5.8,10.72
2023-10-26,15.9,22.2,10.6,2.4,1.4,80,6.6,11.65
2023-10-25,14.9,22.5,9.5,0.0,1.0,78,8.8,14.37
2023-10-24,13.6,20.5,8.2,0.0,1.0,77,6.2,11.93
2023-10-23,13.3,20.8,7.9,0.0,1.0,76,8.7,14.64
2023-10-22,11.5,18.7,4.2,0.0,1.3,68,7.8,14.44
2023-10-21,10.1,17.1,4.3,0.4,1.9,63,8.0,14.42
2023-10-20,12.6,16.7,8.3,1.7,2.8,55,8.4,16.14
2023-10-19,15.7,20.3,11.2,5.4,1.4,81,2.1,6.37
2023-10-18,14.3,22.8,6.7,0.0,1.3,72,9.2,15.99
2023-10-17,12.9,20.9,6.7,0.0,1.2,68,10.1,17.62
2023-10-16,14.7,20.6,9.4,0.0,1.7,69,8.7,16.05
2023-10-15,15.4,21.2,11.0,0.0,1.7,75,7.8,14.7
2023-10-14,15.2,21.2,11.2,2.1,1.2,80,4.8,10.63
2023-10-13,16.3,22.2,11.9,0.0,0.9,75,4.2,11.95
2023-10-12,15.6,23.1,9.5,0.0,1.1,71,9.3,16.65
2023-10-11,15.7,23.0,10.4,0.0,1.2,71,9.3,16.77
2023-10-10,16.2,22.3,11.8,0.1,1.4,75,8.6,16.86
2023-10-09,16.8,21.8,12.9,0.7,1.2,77,3.2,11.18
2023-10-08,16.7,20.6,13.7,0.6,1.7,74,1.1,7.76
2023-10-07,15.9,20.8,11.0,0.5,1.1,73,2.8,10.9
2023-10-06,14.6,21.1,9.0,0.0,1.2,63,7.2,16.81
2023-10-05,15.0,19.8,10.8,0.0,2.4,50,9.7,19.73
2023-10-04,17.5,23.8,11.8,1.8,1.5,75,7.6,16.07
2023-10-03,15.6,20.6,11.7,0.3,1.0,80,1.5,7.4
2023-10-02,16.4,23.8,10.7,0.0,1.3,67,9.8,19.7
2023-10-01,17.7,23.6,12.7,0.0,1.7,66,10.2,20.09
2023-09-30,18.8,23.4,15.3,3.9,1.5,79,4.5,12.5
2023-09-29,20.3,25.7,16.4,0.0,1.1,78,5.4,15.05
2023-09-28,22.2,27.2,18.4,0.1,1.5,79,8.5,17.39
2023-09-27,21.9,24.9,20.0,2.6,1.2,89,1.7,7.68
2023-09-26,20.9,22.6,19.4,16.9,1.1,93,0.4,3.8
2023-09-25,21.1,25.8,17.5,2.0,1.4,77,2.2,12.21
2023-09-24,20.3,25.3,15.7,0.0,2.2,66,8.7,18.7
2023-09-23,19.6,25.3,14.7,0.2,1.6,75,6.7,15.82
2023-09-22,19.4,25.2,15.3,0.0,1.2,79,8.3,18.61
2023-09-21,19.5,22.9,17.0,5.7,1.9,85,0.7,8.35
2023-09-20,21.5,24.0,19.4,53.4,1.8,92,0.0,2.71
2023-09-19,23.4,28.1,19.9,0.0,1.1,81,6.0,14.95
2023-09-18,24.4,29.4,21.1,3.0,1.1,84,7.6,17.67
2023-09-17,24.0,27.8,21.6,13.5,1.0,89,3.0,12.88
2023-09-16,23.1,26.2,21.5,34.3,0.9,94,0.6,5.89
2023-09-15,22.4,24.7,20.8,16.6,1.3,93,0.6,5.71
2023-09-14,22.1,24.9,19.9,11.0,1.3,89,0.9,7.92
2023-09-13,22.2,25.0,20.2,22.0,1.1,90,0.2,4.8
2023-09-12,24.3,29.6,20.4,0.1,1.0,78,6.1,16.26
2023-09-11,24.1,29.6,19.7,0.0,1.1,77,8.1,19.02
2023-09-10,23.4,29.4,18.5,0.0,1.2,77,8.7,20.12
2023-09-09,22.9,29.4,17.3,0.0,1.2,75,10.8,22.77
2023-09-08,22.6,28.7,17.2,0.0,1.4,72,10.7,22.91
2023-09-07,23.6,29.5,18.5,0.0,1.8,68,11.1,23.57
2023-09-06,25.0,30.4,20.6,0.2,1.6,75,9.2,19.91
2023-09-05,25.7,30.5,22.1,0.0,1.5,76,7.7,19.12
2023-09-04,25.8,30.5,22.5,0.7,1.3,83,4.8,14.95
2023-09-03,25.3,30.1,21.9,2.6,1.2,84,5.0,15.63
2023-09-02,23.6,28.8,19.1,2.1,1.2,82,6.1,17.8
2023-09-01,23.3,29.0,19.3,6.4,1.2,81,7.5,20.08
2023-08-31,23.3,27.8,20.2,6.8,1.1,84,5.2,16.6
2023-08-30,22.8,24.9,21.1,38.1,1.1,93,0.1,4.77
2023-08-29,25.1,28.2,22.7,18.5,1.9,89,0.8,6.56
2023-08-28,24.9,27.7,22.3,5.7,2.0,83,1.4,9.07
2023-08-27,25.2,30.0,20.8,0.7,1.4,80,5.8,16.65
2023-08-26,25.0,30.6,20.7,0.0,1.2,78,9.9,22.22
2023-08-25,25.7,30.5,21.9,4.2,1.6,80,9.0,22.32
2023-08-24,24.6,27.7,22.7,33.0,1.4,92,0.7,8.33
2023-08-23,26.1,30.7,23.2,27.5,1.6,86,4.0,12.75
2023-08-22,27.5,32.1,24.3,4.4,1.9,80,6.7,18.58
2023-08-21,27.7,32.6,24.0,0.2,1.5,80,8.1,20.86
2023-08-20,27.2,32.2,24.0,3.9,1.2,82,6.7,19.06
2023-08-19,27.0,31.5,23.9,3.7,1.1,83,6.4,18.88
2023-08-18,26.4,31.2,23.0,4.7,1.1,82,6.2,18.62
2023-08-17,25.9,30.3,22.6,2.8,1.2,82,5.4,16.88
2023-08-16,26.3,31.0,22.9,0.8,1.3,80,6.7,19.71
2023-08-15,26.6,31.5,22.9,0.2,1.6,78,8.3,21.12
2023-08-14,26.8,31.8,23.1,0.1,1.3,79,8.3,20.72
2023-08-13,26.0,30.8,22.2,0.0,1.1,81,6.4,19.81
2023-08-12,25.0,29.1,22.0,2.1,1.2,84,4.1,13.74
2023-08-11,25.4,29.7,21.7,5.7,2.0,82,6.0,16.57
2023-08-10,23.0,25.0,21.6,103.2,3.4,90,0.5,4.18
2023-08-09,25.6,28.6,23.4,26.0,2.4,83,1.1,8.87
2023-08-08,28.3,33.1,24.3,0.5,2.1,74,8.3,20.25
2023-08-07,28.4,33.7,24.8,3.9,1.8,77,8.2,20.22
2023-08-06,28.7,34.0,24.7,2.2,1.4,77,8.1,20.73
2023-08-05,29.2,34.7,24.4,0.0,1.3,74,11.7,25.59
2023-08-04,28.8,34.0,24.5,0.0,1.2,75,9.7,22.21
2023-08-03,28.7,34.1,23.9,0.0,1.4,73,11.5,24.99
2023-08-02,28.3,33.7,23.9,0.5,1.2,76,10.0,23.1
2023-08-01,28.1,33.5,23.6,0.2,1.2,77,10.4,22.95
2023-07-31,27.7,32.9,23.6,3.1,1.2,78,8.5,21.4
2023-07-30,27.8,33.3,23.5,2.4,1.3,77,10.5,23.37
2023-07-29,28.2,33.6,23.8,0.2,1.2,77,10.5,24.88
2023-07-28,27.8,32.9,23.7,0.1,1.2,79,9.1,23.05
2023-07-27,27.2,32.5,23.0,0.3,1.2,81,9.9,24.32
2023-07-26,26.2,31.4,23.3,10.3,1.4,86,5.9,19.6
2023-07-25,26.1,30.2,23.5,7.5,1.4,86,4.9,17.09
2023-07-24,25.7,29.5,23.5,21.2,1.5,88,3.1,13.64
2023-07-23,25.6,27.8,24.0,23.6,2.0,88,0.3,6.24
2023-07-22,25.0,28.8,21.6,5.8,1.8,82,4.3,14.57
2023-07-21,26.1,31.6,21.9,1.0,1.3,81,7.7,23.24
2023-07-20,25.5,30.7,21.5,0.1,1.1,83,7.4,22.47
2023-07-19,25.0,29.9,21.3,0.2,1.2,84,7.8,23.58
2023-07-18,23.7,25.6,22.3,59.7,1.2,95,0.5,5.0
2023-07-17,25.3,29.8,22.8,20.1,1.4,89,2.7,15.15
2023-07-16,24.0,27.2,21.9,34.0,1.3,91,0.7,8.92
2023-07-15,24.5,26.6,22.2,54.5,2.5,91,0.2,4.5
2023-07-14,24.9,26.3,23.7,85.9,3.0,92,0.1,3.32
2023-07-13,25.1,26.7,23.7,22.5,1.6,92,0.0,4.47
2023-07-12,25.4,29.3,22.4,12.1,1.4,87,3.1,15.46
2023-07-11,24.1,27.4,22.0,31.0,1.6,91,0.7,5.64
2023-07-10,26.2,30.6,22.6,7.9,1.8,81,6.7,20.76
2023-07-09,25.0,28.7,22.1,9.3,1.5,88,1.8,11.59
2023-07-08,23.7,28.0,20.1,3.2,1.2,88,2.6,15.11
2023-07-07,22.6,26.4,19.7,32.6,1.4,86,2.2,9.9
2023-07-06,25.7,31.4,20.6,0.0,1.8,73,7.4,22.73
2023-07-05,24.9,28.9,21.5,23.8,2.7,80,7.5,22.25
2023-07-04,24.1,27.0,22.3,31.7,1.6,90,1.6,8.97
2023-07-03,25.9,30.9,22.1,1.3,1.3,81,6.3,22.16
2023-07-02,25.8,31.1,21.8,0.0,1.3,81,6.0,20.72
2023-07-01,25.1,30.3,21.6,0.5,1.3,83,7.7,23.45
2023-06-30,23.6,26.4,21.9,20.4,1.4,92,1.3,9.31
2023-06-29,24.1,26.2,22.4,41.1,2.0,91,0.3,4.72
2023-06-28,24.0,28.0,20.1,22.3,1.8,83,4.7,17.49
2023-06-27,25.1,29.4,21.4,25.1,2.5,80,7.1,23.05
2023-06-26,23.2,25.7,20.5,46.2,2.1,92,0.1,5.51
2023-06-25,23.8,28.8,19.4,8.3,1.5,77,5.6,20.27
2023-06-24,23.8,29.5,18.8,0.0,1.5,74,9.4,25.3
2023-06-23,23.2,28.9,18.2,0.0,1.5,75,10.0,25.75
2023-06-22,22.0,26.7,18.5,0.7,1.8,78,6.8,21.93
2023-06-21,20.6,23.1,18.7,15.5,1.5,91,0.3,5.89
2023-06-20,22.4,26.5,18.8,4.6,1.9,71,3.3,13.33
2023-06-19,24.6,31.1,18.7,0.0,1.8,68,10.7,25.89
2023-06-18,24.6,31.1,19.3,0.0,1.5,65,10.6,26.78
2023-06-17,24.2,31.0,17.7,0.0,1.5,64,10.6,26.66
2023-06-16,22.9,29.7,16.3,0.0,1.4,70,12.5,28.97
2023-06-15,20.5,26.3,15.8,1.4,1.4,77,8.6,23.43
2023-06-14,20.4,26.7,16.0,4.9,1.4,77,7.8,22.29
2023-06-13,21.6,27.1,17.5,1.2,1.5,75,9.0,24.41
2023-06-12,21.8,27.4,17.8,0.9,1.3,77,7.1,22.37
2023-06-11,21.7,27.4,17.9,4.1,1.4,80,6.8,21.09
2023-06-10,21.8,28.5,17.3,3.8,1.8,74,7.1,21.64
2023-06-09,21.9,27.8,17.0,3.3,1.7,69,10.6,27.37
2023-06-08,21.5,26.9,17.6,1.1,1.8,73,5.8,19.29
2023-06-07,21.2,26.4,16.3,0.0,1.8,72,8.2,21.27
2023-06-06,20.6,26.4,15.9,0.1,1.8,68,10.1,26.01
2023-06-05,21.1,26.3,16.0,0.0,1.8,62,7.8,23.2
2023-06-04,21.4,27.8,14.8,0.0,1.8,55,11.0,27.22
2023-06-03,21.1,27.3,15.1,0.0,1.9,61,12.1,29.13
2023-06-02,21.4,27.1,17.2,1.0,1.9,73,9.1,23.88
2023-06-01,19.5,23.4,15.5,4.0,1.2,78,2.0,13.64
2023-05-31,20.3,26.2,15.0,0.3,1.7,66,10.6,27.5
2023-05-30,20.2,24.3,17.0,5.8,1.7,82,2.5,14.44
2023-05-29,20.5,23.1,18.4,38.9,1.2,93,1.7,7.76
2023-05-28,20.2,21.8,18.5,21.8,1.6,93,0.0,4.27
2023-05-27,20.5,23.9,17.6,5.0,1.5,79,1.5,9.28
2023-05-26,20.3,25.4,15.2,0.1,1.5,65,7.3,22.18
2023-05-25,19.6,25.8,13.9,0.0,1.5,56,9.0,25.53
2023-05-24,18.0,24.8,10.6,0.0,1.3,62,7.3,20.69
2023-05-23,17.2,24.5,10.6,0.2,1.4,64,11.7,27.42
2023-05-22,16.9,21.5,13.1,0.6,1.3,69,3.3,14.16
2023-05-21,19.1,24.3,15.1,0.0,2.2,69,7.8,20.84
2023-05-20,19.2,25.8,12.9,0.0,1.8,73,10.9,26.57
2023-05-19,18.8,23.4,14.5,0.6,1.9,75,5.4,17.68
2023-05-18,18.4,22.1,15.9,9.2,1.6,82,0.8,8.33
2023-05-17,22.1,29.2,14.5,0.0,2.1,61,10.9,27.21
2023-05-16,22.1,30.4,14.1,0.0,1.8,59,11.7,27.41
2023-05-15,18.9,26.7,10.5,0.0,1.5,63,11.5,26.26
2023-05-14,17.1,24.0,10.7,0.0,1.4,67,10.7,26.18
2023-05-13,16.6,22.2,11.7,1.4,1.4,71,7.7,22.6
2023-05-12,16.9,23.5,10.2,0.2,1.4,63,6.4,20.22
2023-05-11,16.9,24.3,9.8,0.0,1.5,62,11.1,26.43
2023-05-10,16.9,25.0,9.2,0.0,1.4,57,11.6,26.17
2023-05-09,15.8,24.4,6.7,0.0,1.6,59,12.5,28.06
2023-05-08,13.2,21.1,5.1,0.0,1.5,61,11.9,27.37
2023-05-07,11.5,14.6,7.7,2.2,2.2,75,0.6,7.84
2023-05-06,13.8,18.0,11.4,33.2,2.9,90,0.0,3.64
2023-05-05,18.4,20.6,15.7,63.3,2.7,93,0.0,3.43
2023-05-04,18.4,22.9,14.1,10.1,2.3,73,4.3,16.26
2023-05-03,17.5,24.0,10.5,0.3,1.7,58,7.0,22.23
2023-05-02,15.4,23.9,6.1,0.0,1.4,53,9.8,24.17
2023-05-01,14.2,20.9,8.2,0.1,2.0,55,11.4,25.76
2023-04-30,13.7,19.9,7.1,0.1,2.8,57,11.3,25.81
2023-04-29,14.4,18.6,10.0,8.8,2.4,84,0.4,5.07
2023-04-28,15.8,22.6,6.5,0.2,1.9,63,9.2,23.82
2023-04-27,12.1,20.8,2.8,0.0,1.5,64,11.8,26.57
2023-04-26,10.0,15.6,5.0,0.1,2.3,70,7.9,19.77
2023-04-25,9.3,11.5,6.7,4.0,1.2,81,0.0,5.53
2023-04-24,13.0,17.3,8.9,0.1,1.9,56,3.4,15.59
2023-04-23,13.6,19.2,7.9,0.0,1.6,49,4.2,17.5
2023-04-22,14.4,20.1,9.2,0.0,2.3,42,8.7,22.83
